Code Language,Prompt ID,Domain,Prompt,Chat GPT o4-mini-high Human Coherence,Chat GPT o4-mini-high Human Completeness,Chat GPT o4-mini-high Human Correctness,Chat GPT o4-mini-high Human Creativity,Chat GPT o4-mini-high Human Helpfulness,Chat GPT o4-mini-high Human Relevance,Chat GPT o4-mini-high Human Style Presentation,Gemini 2.5 pro Human Coherence,Gemini 2.5 pro Human Completeness,Gemini 2.5 pro Human Correctness,Gemini 2.5 pro Human Creativity,Gemini 2.5 pro Human Helpfulness,Gemini 2.5 pro Human Relevance,Gemini 2.5 pro Human Style Presentation,Claude Opus 4 Human Coherence,Claude Opus 4 Human Completeness,Claude Opus 4 Human Correctness,Claude Opus 4 Human Creativity,Claude Opus 4 Human Helpfulness,Claude Opus 4 Human Relevance,Claude Opus 4 Human Style Presentation
C++,380,Gaming,"As a senior game engine programmer working on a 2D arcade-style game, I need a basic yet realistic physics system. It must support rigid body dynamics and collision detection for static (e.g., walls) and dynamic (e.g., moving) objects. The system should handle elastic collisions with friction, using AABB for rectangles and circle-circle for circles. It must run at 60 FPS and include gravity. I also need a debug tool to visualize collisions and forces, with a simple toggle to turn the visualization on or off. The system should be modular for future enhancements but remain simple and efficient. Implement the solution in a single C++23 file.",3,2,3,2,2,3,3,4,4,4,4,4,4,4,5,5,5,5,5,5,5
C++,380,Gaming,"As a senior game engine programmer working on a 2D arcade-style game, I need a basic yet realistic physics system. It must support rigid body dynamics and collision detection for static (e.g., walls) and dynamic (e.g., moving) objects. The system should handle elastic collisions with friction, using AABB for rectangles and circle-circle for circles. It must run at 60 FPS and include gravity. I also need a debug tool to visualize collisions and forces, with a simple toggle to turn the visualization on or off. The system should be modular for future enhancements but remain simple and efficient. Implement the solution in a single C++23 file.",5,4,4,4,5,5,4,5,5,3,5,4,5,5,5,5,4,4,4,5,5
C++,381,Gaming,"I’m a game developer building an open-world adventure title and need a robust procedural level generator in C++. Write code to generate diverse, replayable terrain using noise functions and modular tiles, while ensuring paths between key points of interest. The solution should respect design constraints like maximum elevation, walkable zones, and player start positions. Include serialization to save/load generated levels and a minimal debug visualizer to preview the output in real time. Keep the code in a single file, follow professional C++23 standards, and make sure it’s production-ready.",4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5
C++,381,Gaming,"I’m a game developer building an open-world adventure title and need a robust procedural level generator in C++. Write code to generate diverse, replayable terrain using noise functions and modular tiles, while ensuring paths between key points of interest. The solution should respect design constraints like maximum elevation, walkable zones, and player start positions. Include serialization to save/load generated levels and a minimal debug visualizer to preview the output in real time. Keep the code in a single file, follow professional C++23 standards, and make sure it’s production-ready.",4,4,3,4,3,4,3,4,4,2,5,3,5,5,5,5,5,5,5,5,5
C++,381,Gaming,"I’m a game developer building an open-world adventure title and need a robust procedural level generator in C++. Write code to generate diverse, replayable terrain using noise functions and modular tiles, while ensuring paths between key points of interest. The solution should respect design constraints like maximum elevation, walkable zones, and player start positions. Include serialization to save/load generated levels and a minimal debug visualizer to preview the output in real time. Keep the code in a single file, follow professional C++23 standards, and make sure it’s production-ready.",4,4,4,5,4,5,3,5,5,5,5,5,5,4,5,5,5,5,5,5,4
C++,382,Gaming,"I am working on architecting a high-performance dedicated server infrastructure for competitive FPS tournaments. In this environment, player matchmaking must be highly accurate and completed within milliseconds to ensure smooth gameplay. Write C++23 code that builds a command-line multiplayer lobby framework using lock-free concurrent data structures. Use a custom UDP networking stack with Windows IOCP to handle thousands of simultaneous client connections efficiently. Ensure the matchmaking logic pairs players in under 10 milliseconds. Store persistent player session data using memory-mapped files to allow recovery after a crash. Implement custom memory pools to avoid dynamic allocations during runtime. Expose server health and activity metrics through built-in HTTP endpoints. Allow game modes to be dynamically loaded and unloaded using runtime plugin support. Include an administrative console interface with role-based access control. Provide the complete implementation in a single .C++ file with no external dependencies.",5,4,4,4,5,5,5,4,3,3,4,3,3,5,4,5,4,3,5,3,4
C++,382,Gaming,"I am working on architecting a high-performance dedicated server infrastructure for competitive FPS tournaments. In this environment, player matchmaking must be highly accurate and completed within milliseconds to ensure smooth gameplay. Write C++23 code that builds a command-line multiplayer lobby framework using lock-free concurrent data structures. Use a custom UDP networking stack with Windows IOCP to handle thousands of simultaneous client connections efficiently. Ensure the matchmaking logic pairs players in under 10 milliseconds. Store persistent player session data using memory-mapped files to allow recovery after a crash. Implement custom memory pools to avoid dynamic allocations during runtime. Expose server health and activity metrics through built-in HTTP endpoints. Allow game modes to be dynamically loaded and unloaded using runtime plugin support. Include an administrative console interface with role-based access control. Provide the complete implementation in a single .C++ file with no external dependencies.",5,4,4,5,5,5,3,5,5,5,5,5,5,4,5,5,4,5,5,5,4
C++,382,Gaming,"I am working on architecting a high-performance dedicated server infrastructure for competitive FPS tournaments. In this environment, player matchmaking must be highly accurate and completed within milliseconds to ensure smooth gameplay. Write C++23 code that builds a command-line multiplayer lobby framework using lock-free concurrent data structures. Use a custom UDP networking stack with Windows IOCP to handle thousands of simultaneous client connections efficiently. Ensure the matchmaking logic pairs players in under 10 milliseconds. Store persistent player session data using memory-mapped files to allow recovery after a crash. Implement custom memory pools to avoid dynamic allocations during runtime. Expose server health and activity metrics through built-in HTTP endpoints. Allow game modes to be dynamically loaded and unloaded using runtime plugin support. Include an administrative console interface with role-based access control. Provide the complete implementation in a single .C++ file with no external dependencies.",5,4,4,5,5,5,4,5,4,4,5,5,5,4,5,4,3,4,4,5,4
C++,383,Gaming,"I’m a technical artist prototyping our game engine’s material system, and I need a single, self-contained C++ OpenGL application that validates physically based rendering workflow. The system should load albedo, normal, metallic, and roughness textures with stb_image, initialize a GLFW window, and compile in‑code GLSL vertex and fragment shaders. The system implements the metallic‑roughness BRDF, including NDF, geometry, and Fresnel terms. It should apply tone mapping and gamma correction. The system should expose uniforms for material parameters (metallic, roughness), light direction or color, and exposure. The system is expected to log any shader‑compile or texture‑load errors to the console. Please include clear comments on cross‑platform build flags, performance trade‑offs, and integration points for embedding this demo into a real game pipeline.",5,3,2,5,3,4,4,5,5,4,5,5,5,5,3,3,2,5,2,3,3
C++,383,Gaming,"I’m a technical artist prototyping our game engine’s material system, and I need a single, self-contained C++ OpenGL application that validates physically based rendering workflow. The system should load albedo, normal, metallic, and roughness textures with stb_image, initialize a GLFW window, and compile in‑code GLSL vertex and fragment shaders. The system implements the metallic‑roughness BRDF, including NDF, geometry, and Fresnel terms. It should apply tone mapping and gamma correction. The system should expose uniforms for material parameters (metallic, roughness), light direction or color, and exposure. The system is expected to log any shader‑compile or texture‑load errors to the console. Please include clear comments on cross‑platform build flags, performance trade‑offs, and integration points for embedding this demo into a real game pipeline.",5,4,4,4,5,5,5,4,4,3,5,5,5,4,3,3,2,4,3,4,4
C++,383,Gaming,"I’m a technical artist prototyping our game engine’s material system, and I need a single, self-contained C++ OpenGL application that validates physically based rendering workflow. The system should load albedo, normal, metallic, and roughness textures with stb_image, initialize a GLFW window, and compile in‑code GLSL vertex and fragment shaders. The system implements the metallic‑roughness BRDF, including NDF, geometry, and Fresnel terms. It should apply tone mapping and gamma correction. The system should expose uniforms for material parameters (metallic, roughness), light direction or color, and exposure. The system is expected to log any shader‑compile or texture‑load errors to the console. Please include clear comments on cross‑platform build flags, performance trade‑offs, and integration points for embedding this demo into a real game pipeline.",5,4,4,3,5,5,4,4,3,3,5,4,5,3,2,2,1,4,1,4,2
C++,384,IoT,"As an IoT engineer, I need a single C++23 file simulating 5 temperature sensors across industrial zones (production_floor, warehouse, cooling_system, furnace_room, quality_control). Each device should publish realistic temperature readings (20°C-80°C) every 5 seconds to MQTT broker at tcp://localhost:1883 using Eclipse Paho C++ library. Configure QoS level 1, 60-second keep-alive, clean sessions enabled. Use hierarchical topics: ""industrial/sensors/{zone_id}/{device_id}/temperature"" with JSON payloads containing device_id, zone, temperature, unit, timestamp, and status. Include automatic reconnection with exponential backoff (1-30 seconds), graceful Ctrl+C shutdown, connection logging, and command-line arguments for broker URI and device count. This lightweight tool should simulate real industrial sensor behavior for MQTT testing and development.",5,4,4,4,5,5,4,4,4,3,5,4,5,4,4,4,3,4,4,4,3
C++,384,IoT,"As an IoT engineer, I need a single C++23 file simulating 5 temperature sensors across industrial zones (production_floor, warehouse, cooling_system, furnace_room, quality_control). Each device should publish realistic temperature readings (20°C-80°C) every 5 seconds to MQTT broker at tcp://localhost:1883 using Eclipse Paho C++ library. Configure QoS level 1, 60-second keep-alive, clean sessions enabled. Use hierarchical topics: ""industrial/sensors/{zone_id}/{device_id}/temperature"" with JSON payloads containing device_id, zone, temperature, unit, timestamp, and status. Include automatic reconnection with exponential backoff (1-30 seconds), graceful Ctrl+C shutdown, connection logging, and command-line arguments for broker URI and device count. This lightweight tool should simulate real industrial sensor behavior for MQTT testing and development.",5,4,4,3,5,5,4,3,4,2,4,3,4,3,2,2,1,4,2,4,2
C++,384,IoT,"As an IoT engineer, I need a single C++23 file simulating 5 temperature sensors across industrial zones (production_floor, warehouse, cooling_system, furnace_room, quality_control). Each device should publish realistic temperature readings (20°C-80°C) every 5 seconds to MQTT broker at tcp://localhost:1883 using Eclipse Paho C++ library. Configure QoS level 1, 60-second keep-alive, clean sessions enabled. Use hierarchical topics: ""industrial/sensors/{zone_id}/{device_id}/temperature"" with JSON payloads containing device_id, zone, temperature, unit, timestamp, and status. Include automatic reconnection with exponential backoff (1-30 seconds), graceful Ctrl+C shutdown, connection logging, and command-line arguments for broker URI and device count. This lightweight tool should simulate real industrial sensor behavior for MQTT testing and development.",4,3,3,3,3,5,3,5,5,4,4,4,5,5,4,5,3,5,4,5,4
C++,385,IoT,"I'm a security systems architect building a real-time home alarm system for smart homes. I need a single C++23 file that implements a command-line alarm controller using GPIO interfaces. Support concurrent sensor input (motion, door, smoke) using lock-free handling. Poll and debounce GPIOs with a responsive event loop. Use memory-mapped files to persist system state and alarm logs for recovery after restarts. Expose real-time sensor status and system metrics via a minimal embedded HTTP server. Enable modular alert mechanisms (e.g., sirens, push notifications) using dynamically loaded plugins. Use custom memory pools to eliminate runtime heap allocation. Include a role-based admin console with timestamped, multi-level logs. Under high load, skip non-critical logs and disable optional plugins to maintain sensor responsiveness. Use only standard or system libraries and no external dependencies. The target platform is a UNIX-like system.",5,4,4,4,5,5,4,4,3,3,3,3,4,3,4,5,4,5,4,5,3
C++,385,IoT,"I'm a security systems architect building a real-time home alarm system for smart homes. I need a single C++23 file that implements a command-line alarm controller using GPIO interfaces. Support concurrent sensor input (motion, door, smoke) using lock-free handling. Poll and debounce GPIOs with a responsive event loop. Use memory-mapped files to persist system state and alarm logs for recovery after restarts. Expose real-time sensor status and system metrics via a minimal embedded HTTP server. Enable modular alert mechanisms (e.g., sirens, push notifications) using dynamically loaded plugins. Use custom memory pools to eliminate runtime heap allocation. Include a role-based admin console with timestamped, multi-level logs. Under high load, skip non-critical logs and disable optional plugins to maintain sensor responsiveness. Use only standard or system libraries and no external dependencies. The target platform is a UNIX-like system.",5,5,4,4,4,5,4,3,5,3,4,3,5,4,3,5,3,4,3,5,3
C++,385,IoT,"I'm a security systems architect building a real-time home alarm system for smart homes. I need a single C++23 file that implements a command-line alarm controller using GPIO interfaces. Support concurrent sensor input (motion, door, smoke) using lock-free handling. Poll and debounce GPIOs with a responsive event loop. Use memory-mapped files to persist system state and alarm logs for recovery after restarts. Expose real-time sensor status and system metrics via a minimal embedded HTTP server. Enable modular alert mechanisms (e.g., sirens, push notifications) using dynamically loaded plugins. Use custom memory pools to eliminate runtime heap allocation. Include a role-based admin console with timestamped, multi-level logs. Under high load, skip non-critical logs and disable optional plugins to maintain sensor responsiveness. Use only standard or system libraries and no external dependencies. The target platform is a UNIX-like system.",5,4,4,5,5,5,5,5,4,4,4,5,5,5,5,4,3,5,4,5,5
C++,386,IoT,"I work as a firmware engineer in an IoT company. Managing OTA updates for thousands of deployed sensors is a challenge. I want a robust C++ OTA update simulator that demonstrates the complete workflow. The solution should handle firmware version management, support rollback mechanisms, and be capable of recovering from network interruptions. It should support multiple device types with varying update speeds. Optimize bandwidth by simulating chunked downloads. The system should simulate real-world challenges. These include network timeouts and simulated power failures during updates. Include update queue management. Add failure recovery. Provide logging for debugging update failures. Provide a CLI interface to monitor device status. Implement the entire solution in a single C++ file.",5,5,5,4,5,5,4,4,5,3,5,4,5,5,4,5,4,4,4,5,4
C++,386,IoT,"I work as a firmware engineer in an IoT company. Managing OTA updates for thousands of deployed sensors is a challenge. I want a robust C++ OTA update simulator that demonstrates the complete workflow. The solution should handle firmware version management, support rollback mechanisms, and be capable of recovering from network interruptions. It should support multiple device types with varying update speeds. Optimize bandwidth by simulating chunked downloads. The system should simulate real-world challenges. These include network timeouts and simulated power failures during updates. Include update queue management. Add failure recovery. Provide logging for debugging update failures. Provide a CLI interface to monitor device status. Implement the entire solution in a single C++ file.",5,5,3,5,4,5,4,5,3,2,4,2,3,3,5,4,5,4,5,5,4
C++,386,IoT,"I work as a firmware engineer in an IoT company. Managing OTA updates for thousands of deployed sensors is a challenge. I want a robust C++ OTA update simulator that demonstrates the complete workflow. The solution should handle firmware version management, support rollback mechanisms, and be capable of recovering from network interruptions. It should support multiple device types with varying update speeds. Optimize bandwidth by simulating chunked downloads. The system should simulate real-world challenges. These include network timeouts and simulated power failures during updates. Include update queue management. Add failure recovery. Provide logging for debugging update failures. Provide a CLI interface to monitor device status. Implement the entire solution in a single C++ file.",5,4,5,4,5,5,4,5,5,4,5,5,5,5,4,4,4,4,5,5,4
C++,387,IoT,I manage corporate network infrastructure where WiFi dead zones reduce productivity and trigger costly upgrades without data-driven decisions. Write a C++ program that creates a WiFi signal strength mapping system using SQLite for local analytics. The system should scan available networks using Linux iwlist commands and measure signal strength in dBm with timestamped local storage. Calculate signal coverage using grid-based heatmaps with 5-meter intervals and recommend optimal router placement based on signal overlap analysis and coverage gap identification. Include real-time signal quality monitoring and historical trend analysis over 30-day rolling periods. Generate automated alerts when signal strength drops below -70 dBm threshold. The solution must be a single C++ file that runs continuously on Linux edge devices with minimal CPU and memory usage while maintaining measurement accuracy every 60 seconds. Provide actionable insights for infrastructure optimization decisions.,5,4,4,4,5,5,4,4,3,2,3,3,4,4,5,5,4,4,5,5,4
C++,387,IoT,I manage corporate network infrastructure where WiFi dead zones reduce productivity and trigger costly upgrades without data-driven decisions. Write a C++ program that creates a WiFi signal strength mapping system using SQLite for local analytics. The system should scan available networks using Linux iwlist commands and measure signal strength in dBm with timestamped local storage. Calculate signal coverage using grid-based heatmaps with 5-meter intervals and recommend optimal router placement based on signal overlap analysis and coverage gap identification. Include real-time signal quality monitoring and historical trend analysis over 30-day rolling periods. Generate automated alerts when signal strength drops below -70 dBm threshold. The solution must be a single C++ file that runs continuously on Linux edge devices with minimal CPU and memory usage while maintaining measurement accuracy every 60 seconds. Provide actionable insights for infrastructure optimization decisions.,5,4,4,4,5,5,4,4,3,3,5,4,5,5,5,5,4,5,5,5,5
C++,387,IoT,I manage corporate network infrastructure where WiFi dead zones reduce productivity and trigger costly upgrades without data-driven decisions. Write a C++ program that creates a WiFi signal strength mapping system using SQLite for local analytics. The system should scan available networks using Linux iwlist commands and measure signal strength in dBm with timestamped local storage. Calculate signal coverage using grid-based heatmaps with 5-meter intervals and recommend optimal router placement based on signal overlap analysis and coverage gap identification. Include real-time signal quality monitoring and historical trend analysis over 30-day rolling periods. Generate automated alerts when signal strength drops below -70 dBm threshold. The solution must be a single C++ file that runs continuously on Linux edge devices with minimal CPU and memory usage while maintaining measurement accuracy every 60 seconds. Provide actionable insights for infrastructure optimization decisions.,5,4,4,3,4,4,3,5,4,4,4,5,5,5,5,5,4,5,5,5,5
C++,388,Security,"I'm a cybersecurity engineer working on authentication systems for a fintech company. I need help implementing a robust password strength estimator to replace our basic validator. I need C++23 code that can properly calculate password entropy and detect common patterns like keyboard walks, dictionary words, sequential patterns, repetition, and common password lists. The estimator should estimate GPU-based crack times and provide real-time feedback following NIST guidelines while maintaining sub-millisecond performance for our registration flow. The implementation needs to be production-ready with comprehensive error handling, support modern C++23 features like std::expected and ranges, and deliver everything in a single file. It should provide detailed vulnerability reports and actionable suggestions while maintaining high security standards for financial data processing.",4,3,3,2,4,4,3,3,3,2,4,4,4,4,3,4,1,4,5,4,5
C++,388,Security,"I'm a cybersecurity engineer working on authentication systems for a fintech company. I need help implementing a robust password strength estimator to replace our basic validator. I need C++23 code that can properly calculate password entropy and detect common patterns like keyboard walks, dictionary words, sequential patterns, repetition, and common password lists. The estimator should estimate GPU-based crack times and provide real-time feedback following NIST guidelines while maintaining sub-millisecond performance for our registration flow. The implementation needs to be production-ready with comprehensive error handling, support modern C++23 features like std::expected and ranges, and deliver everything in a single file. It should provide detailed vulnerability reports and actionable suggestions while maintaining high security standards for financial data processing.",3,4,3,3,3,4,5,4,4,5,4,5,5,4,5,5,5,4,5,4,5
C++,388,Security,"I'm a cybersecurity engineer working on authentication systems for a fintech company. I need help implementing a robust password strength estimator to replace our basic validator. I need C++23 code that can properly calculate password entropy and detect common patterns like keyboard walks, dictionary words, sequential patterns, repetition, and common password lists. The estimator should estimate GPU-based crack times and provide real-time feedback following NIST guidelines while maintaining sub-millisecond performance for our registration flow. The implementation needs to be production-ready with comprehensive error handling, support modern C++23 features like std::expected and ranges, and deliver everything in a single file. It should provide detailed vulnerability reports and actionable suggestions while maintaining high security standards for financial data processing.",3,4,4,3,4,4,4,3,4,4,3,4,4,4,4,5,4,4,4,4,4
C++,389,Security,"I'm a cybersecurity engineer at a fintech startup building payment microservices. I need a robust TLS client. Please write a program in C++23 that connects securely to api.bank.example.com:443, upgrades the TCP socket to TLS 1.3 and then validates the server certificate using the Linux system trust store (via OpenSSL). The client should send a HTTP/1.1 GET request to ""/v1/balance"" with proper SNI support, then log headers and the body in a clear and structured format. It must use std::expected to report recoverable errors and std::chrono to measure request latency. Include a 10-second timeout and TLS handshake failure handling. The target platform is Unix like system. Provide the complete implementation as a single file.",5,4,4,3,4,5,4,5,5,4,5,5,5,5,4,4,3,4,4,5,4
C++,389,Security,"I'm a cybersecurity engineer at a fintech startup building payment microservices. I need a robust TLS client. Please write a program in C++23 that connects securely to api.bank.example.com:443, upgrades the TCP socket to TLS 1.3 and then validates the server certificate using the Linux system trust store (via OpenSSL). The client should send a HTTP/1.1 GET request to ""/v1/balance"" with proper SNI support, then log headers and the body in a clear and structured format. It must use std::expected to report recoverable errors and std::chrono to measure request latency. Include a 10-second timeout and TLS handshake failure handling. The target platform is Unix like system. Provide the complete implementation as a single file.",4,3,4,3,3,4,4,4,4,4,4,3,4,3,4,5,4,4,4,5,4
C++,389,Security,"I'm a cybersecurity engineer at a fintech startup building payment microservices. I need a robust TLS client. Please write a program in C++23 that connects securely to api.bank.example.com:443, upgrades the TCP socket to TLS 1.3 and then validates the server certificate using the Linux system trust store (via OpenSSL). The client should send a HTTP/1.1 GET request to ""/v1/balance"" with proper SNI support, then log headers and the body in a clear and structured format. It must use std::expected to report recoverable errors and std::chrono to measure request latency. Include a 10-second timeout and TLS handshake failure handling. The target platform is Unix like system. Provide the complete implementation as a single file.",3,3,3,2,3,4,3,4,4,4,3,4,4,4,5,5,5,5,5,5,5
